what,kind,bundleId,bundleVersion,description,time
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1334333935519
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1334333935519
java.specification.name,sysinfo,,,"Java Platform API Specification",1334333935519
java.specification.vendor,sysinfo,,,"Oracle Corporation",1334333935519
java.specification.version,sysinfo,,,"1.7",1334333935519
java.vendor,sysinfo,,,"Oracle Corporation",1334333935519
java.version,sysinfo,,,"1.7.0_02",1334333935519
java.vm.info,sysinfo,,,"mixed mode",1334333935519
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1334333935519
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1334333935519
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1334333935519
java.vm.specification.version,sysinfo,,,"1.7",1334333935519
java.vm.vendor,sysinfo,,,"Oracle Corporation",1334333935519
java.vm.version,sysinfo,,,"22.0-b10",1334333935519
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1334333935521
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1334333936532
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334333936828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334333939612
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1334333947632
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334333947837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334333949388
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334333967919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334333969020
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334333970958
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1334333970964
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1334333971700
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334333972524
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1334333975366
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1334333975375
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1334333976022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334334132966
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1334334172487
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1334334309569
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1334334312585
