what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1351609726714
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1351609726714
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1351609726714
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1351609726715
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1351609726715
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1351609726716
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1351609726716
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1351609726717
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1351609726717
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1351609726717
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1351609726718
os,sysinfo,,,"win32",1351609726720
arch,sysinfo,,,"x86_64",1351609726720
ws,sysinfo,,,"win32",1351609726720
locale,sysinfo,,,"en_US",1351609726720
processors,sysinfo,,,"8",1351609726720
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1351609726720
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1351609726720
java.specification.name,sysinfo,,,"Java Platform API Specification",1351609726720
java.specification.vendor,sysinfo,,,"Oracle Corporation",1351609726720
java.specification.version,sysinfo,,,"1.7",1351609726720
java.vendor,sysinfo,,,"Oracle Corporation",1351609726720
java.version,sysinfo,,,"1.7.0_09",1351609726720
java.vm.info,sysinfo,,,"mixed mode",1351609726720
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1351609726720
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1351609726720
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1351609726720
java.vm.specification.version,sysinfo,,,"1.7",1351609726720
java.vm.vendor,sysinfo,,,"Oracle Corporation",1351609726720
java.vm.version,sysinfo,,,"23.5-b02",1351609726720
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1351609726722
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609728371
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609728474
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1351609761005
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1351609801443
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609832433
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609832504
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1351609835240
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1351609866668
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609867839
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1351609868363
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609874788
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351609881652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1351609896582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1351609898663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351609900475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351609907057
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1351609907064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351609908663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351609913765
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1351609914996
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351609917705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610029903
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610037395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610037617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610037777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610037938
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1351610038989
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610042506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610042666
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610042849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610043026
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610043201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610046445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610125453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1351610131769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610136395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610214466
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1351610219793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610221670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610233529
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1351610233536
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610234764
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610413649
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351610415900
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1351610441603
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1351610445945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610457840
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610458723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610469505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610471105
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610471648
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610489688
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351610490940
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1351610492218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1351610512290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610513885
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1351610519990
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.export",1351610519995
